CrashId,Date Of Crash,Period,Crash Severity Text Format,Most Severe Injury Text Format,Number Of Motor Vehicles,Road Description,Manner of Crash / Collision Impact Text Format,Weather Condition Text Format,Latitude,Longitude,NearestSpeedhump,NearestSpeedhumpDistance,NearestSpeedhumpInstallDate
614129,2019-02-25,2018/2019,Property Damage Only,No Apparent Injury (O),2,PARK ST,Angle,Clear,41.75740000,-72.70540000,P,545.4671365397265,Oct-18
614130,2019-02-25,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,GRANBY ST,"Sideswipe, same direction",Clear,41.79100000,-72.70514000,F,716.2274416815832,
614131,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,TOWER AV,Front to rear,Clear,41.80085500,-72.69030500,O,557.4250568014141,Several years ago
614132,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,nan,"Sideswipe, same direction",Clear,41.77178200,-72.69055500,F,384.5432153526739,
614133,2019-02-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,OAKLAND TER,Other,Clear,41.77842600,-72.69663900,P,798.6071747867416,Oct-18
614134,2019-02-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,44-E,"Sideswipe, same direction",Clear,41.77647900,-72.68099200,F,300.0649468871085,
614135,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),3,STONINGTON ST,Front to rear,Clear,41.75457100,-72.67206600,O,1154.692116987405,Several years ago
614142,2019-02-24,2018/2019,Property Damage Only,No Apparent Injury (O),2,WARD ST,"Sideswipe, same direction",Rain,41.75615400,-72.68671600,F,692.2062788791579,
614143,2019-02-24,2018/2019,Property Damage Only,No Apparent Injury (O),2,WHITNEY ST,Front to rear,Clear,41.76729400,-72.71125400,O,479.75947067102476,Several years ago
614144,2019-02-24,2018/2019,Property Damage Only,No Apparent Injury (O),2,FARMINGTON AV,Front to front,Rain,41.76618600,-72.71103300,O,486.51944255792034,Several years ago
614145,2019-02-24,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),3,44-E,Angle,Rain,41.78081400,-72.69264800,O,684.7336664170173,Several years ago
614146,2019-02-25,2018/2019,Property Damage Only,No Apparent Injury (O),2,WETHERSFIELD AV,"Sideswipe, same direction",Clear,41.75594000,-72.67497200,O,727.6069569949034,Several years ago
614150,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,WELLS ST,Front to rear,Clear,41.76300200,-72.67563200,O,2068.370452649229,Several years ago
614152,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,WETHERSFIELD AV,Angle,Clear,41.75045000,-72.67391900,O,548.2167041767303,Several years ago
614153,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,ANN UCCELLO ST NO 1,Not Applicable,Clear,41.76811600,-72.67788700,F,2862.1902153911597,
614155,2019-02-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,ASYLUM ST,Other,Clear,41.76717000,-72.67597600,F,3311.260557566068,
614168,2019-02-24,2018/2019,Property Damage Only,No Apparent Injury (O),2,KENT ST,Front to rear,Rain,41.78528700,-72.70036200,O,242.91803868678554,Several years ago
614169,2019-02-25,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,PARK ST,Front to rear,Clear,41.75735100,-72.70622200,O,508.40898574041165,Several years ago
614170,2019-02-27,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,BOND ST,"Sideswipe, same direction",Clear,41.74468300,-72.67431700,O,307.6432763137469,Several years ago
614176,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,530-E,Front to rear,Clear,41.73769700,-72.67104600,P,791.4735082557434,Oct-18
614177,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,MARKET ST,Front to front,Clear,41.77210900,-72.67096600,F,2573.7472006622684,
614178,2019-02-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,PLAINFIELD ST,Front to rear,Clear,41.79205200,-72.70123100,F,320.63837105484095,
614633,2019-02-24,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,"Sideswipe, same direction",Rain,41.73345800,-72.66376100,F,2026.5262897338569,
614637,2019-02-24,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,91-N,Front to rear,Clear,41.72995800,-72.65996900,P,2658.515870640455,Oct-18
614639,2019-02-24,2018/2019,Property Damage Only,No Apparent Injury (O),2,15-S,Front to rear,Cloudy,41.75336300,-72.65390700,O,3527.7968375438836,Several years ago
614711,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.79570900,-72.65491400,O,2551.157698860809,Several years ago
614720,2019-02-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76536300,-72.69002000,F,1561.4911309587392,
614771,2019-02-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76527400,-72.69023200,F,1590.808141945349,
614781,2019-02-27,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-N,Not Applicable,Cloudy,41.78267300,-72.66117800,P,3255.3948991429506,May-19
614792,2019-02-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.76578200,-72.68923900,F,1441.9663551196159,
614828,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.75268500,-72.70189000,P,833.4159482003815,Oct-18
614840,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.77101300,-72.68005100,F,1785.7988319826336,
614849,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.77660400,-72.66787500,F,2313.882132528746,
614866,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,"Sideswipe, same direction",Clear,41.72662100,-72.65545900,P,3908.871047601766,Oct-18
614871,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76950200,-72.66946500,F,3531.584633454514,
614873,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,15-S,Front to rear,Clear,41.75137500,-72.65665000,O,2622.6870289674366,Several years ago
614877,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76955600,-72.66539600,F,4342.389136935183,
614884,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-S,Front to rear,Clear,41.77074200,-72.66875300,F,3356.3348932795006,
614886,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to front,Clear,41.78093600,-72.66311000,P,2815.7578779638766,May-19
614890,2019-02-28,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,91-N-161,Front to rear,Clear,41.78681200,-72.65672600,P,4045.877155090971,Oct-18
614911,2019-03-01,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,84-W,Front to rear,Snow,41.76450900,-72.69296600,P,1165.1256045200696,Oct-18
614917,2019-03-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77108100,-72.67847600,F,1769.8752069442696,
614928,2019-03-01,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,91-N,Front to rear,Clear,41.75611600,-72.66125600,O,2525.9129696374866,Several years ago
614933,2019-03-01,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-S,Front to rear,Clear,41.77610000,-72.66810000,F,2371.8536256458974,
614953,2019-03-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77139900,-72.67892100,F,1641.2536172861173,
614961,2019-03-01,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),3,84-E,Front to rear,Clear,41.77099800,-72.67896400,F,1786.1502037073678,
614970,2019-04-04,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76495700,-72.69130700,P,1588.1884128133747,Oct-18
615440,2019-03-02,2018/2019,Property Damage Only,No Apparent Injury (O),2,COGSWELL ST,Front to rear,Snow,41.77063100,-72.68586200,F,1298.231502027226,
615442,2019-03-02,2018/2019,Property Damage Only,No Apparent Injury (O),2,SEYMS ST,"Sideswipe, same direction",Clear,41.77809400,-72.68023400,F,278.32551005901126,
615453,2019-03-02,2018/2019,Property Damage Only,No Apparent Injury (O),2,ARCH ST,Front to rear,Clear,41.76243800,-72.67398900,O,1780.3390529336632,Several years ago
615459,2019-03-02,2018/2019,Property Damage Only,No Apparent Injury (O),2,FARMINGTON AV,"Sideswipe, same direction",Clear,41.76707300,-72.70455100,O,1209.5428358174772,Several years ago
615658,2019-02-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Angle,Clear,41.74277200,-72.66325500,F,1579.0948813212929,
615662,2019-03-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,15-S,Front to rear,Clear,41.74918875,-72.65918283,O,1935.285985340999,Several years ago
615693,2019-03-02,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-S,Not Applicable,Blowing Snow,41.73681100,-72.66478600,F,2501.020969726425,
615698,2019-03-02,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-S,Front to front,Snow,41.74230200,-72.66348500,F,1586.2140366684364,
615711,2019-03-02,2018/2019,Property Damage Only,No Apparent Injury (O),2,FLATBUSH AV,Front to rear,Blowing Snow,41.74269300,-72.71194400,P,1008.1286700821809,Oct-18
615766,2019-03-02,2018/2019,Property Damage Only,No Apparent Injury (O),2,SISSON AV,Front to rear,Clear,41.76180400,-72.70665400,P,551.7549176610314,Oct-18
615801,2019-03-03,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-S,"Sideswipe, same direction",Clear,41.78486100,-72.65942700,P,3549.5780249311088,May-19
616067,2019-03-05,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76934700,-72.68264300,F,2127.4565955239405,
616071,2019-03-05,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.75241900,-72.70176900,P,732.165412989065,Oct-18
616426,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,GILLETT ST,Angle,Clear,41.77032900,-72.69945800,O,858.2710623719901,Several years ago
616434,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),3,BUCKINGHAM ST,"Sideswipe, same direction",Clear,41.76101200,-72.67978600,P,1782.5713415837415,Oct-18
616435,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,ASYLUM AV,"Sideswipe, same direction",Clear,41.77035800,-72.69414100,O,674.1319294419047,Several years ago
616817,2019-03-04,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.75898000,-72.66422800,O,2563.3005967876325,Several years ago
616863,2019-03-05,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.78743700,-72.65757700,P,3720.773463111751,Oct-18
616888,2019-03-05,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77029900,-72.68236000,P,1939.679597070509,Oct-18
616900,2019-03-05,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,84-W,Front to rear,Clear,41.77060000,-72.68187400,P,1893.2379331395778,Oct-18
616912,2019-03-06,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-N,Not Applicable,Clear,41.75704400,-72.66241100,O,2684.3313492790735,Several years ago
616971,2019-03-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.79265900,-72.65553700,O,2992.1859422659213,Several years ago
616973,2019-03-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77072900,-72.68149200,P,1900.9732733925644,Oct-18
616985,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S-164,Front to rear,Clear,41.78818400,-72.65912100,P,3228.8358135522167,Oct-18
617003,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.76161900,-72.69805400,P,924.2634840735265,Oct-18
617004,2019-03-07,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,"Sideswipe, same direction",Clear,41.75613700,-72.70060300,F,695.0722378097583,
617006,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,"Sideswipe, same direction",Clear,41.78364300,-72.66096200,P,3246.181362108322,May-19
617027,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),3,84-W,Front to rear,Clear,41.76637900,-72.68737500,F,1450.851319726443,
617032,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76640600,-72.68739300,F,1439.978617765583,
617045,2019-03-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,15-S,Front to rear,Clear,41.73900700,-72.66251900,O,2352.680396806313,Several years ago
617059,2019-03-08,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76189400,-72.69749400,P,872.4777685995766,Oct-18
617076,2019-03-08,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-N,Front to rear,Clear,41.74655500,-72.65975000,O,2197.490989931615,Several years ago
617097,2019-04-09,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),3,91-S-840,"Sideswipe, same direction",Cloudy,41.76955300,-72.66852100,F,3696.009024626342,
617527,2019-02-06,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,BOCE BARLOW WAY,Front to rear,Clear,41.79058700,-72.66712100,P,1405.9191400876161,Oct-18
617799,2019-03-08,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Clear,41.74946000,-72.70708800,P,645.9262125840452,Oct-18
617803,2019-03-08,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77106400,-72.68057700,F,1787.5457407483962,
617804,2019-03-08,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-S,Not Applicable,Clear,41.77247700,-72.66888400,F,2956.3901491263655,
617809,2019-03-08,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77109100,-72.67850900,F,1765.0128931171112,
617838,2019-03-09,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S-149,"Sideswipe, same direction",Clear,41.73709500,-72.66399800,F,2543.3460612625713,
617849,2019-03-09,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.73978600,-72.66372900,F,1941.2452317983991,
617850,2019-03-09,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76536100,-72.69000000,F,1562.6200675312614,
617864,2019-03-09,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.78451200,-72.66028400,P,3342.963248165657,May-19
617865,2019-03-09,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.78354300,-72.66095300,P,3259.9994826684433,May-19
617963,2019-03-10,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,91-N,Not Applicable,Rain,41.75955700,-72.66471700,O,2485.6363889502177,Several years ago
618000,2019-03-11,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76967200,-72.67418100,F,2674.937840847696,
618001,2019-03-11,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.79444900,-72.65514900,O,2690.765991961566,Several years ago
618470,2019-03-11,2018/2019,Property Damage Only,No Apparent Injury (O),1,503-W,Not Applicable,Clear,41.76276100,-72.70184500,P,952.7701565388952,Oct-18
618473,2019-03-11,2018/2019,Property Damage Only,No Apparent Injury (O),1,84-W-824,Not Applicable,Clear,41.76195600,-72.70255000,P,616.604140888777,Oct-18
618502,2019-03-11,2018/2019,Property Damage Only,No Apparent Injury (O),2,15-S,Front to rear,Clear,41.74032700,-72.66211600,F,2250.4130032110115,
618508,2019-03-11,2018/2019,Property Damage Only,No Apparent Injury (O),3,598-W,Front to rear,Clear,41.76057000,-72.66735800,O,1985.3143890804088,Several years ago
618523,2019-03-11,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76675000,-72.68499100,F,1819.3341150859947,
618544,2019-03-12,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,15-N,Front to rear,Clear,41.73172800,-72.66412000,F,1800.2419258295251,
618554,2019-03-12,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Clear,41.77093400,-72.68034900,F,1824.255110283148,
618559,2019-03-12,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),4,91-N-861,Front to rear,Clear,41.74897100,-72.65859800,O,2107.8248629269706,Several years ago
618565,2019-03-12,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76943400,-72.68263500,F,2128.2972739962893,
618597,2019-03-12,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77120100,-72.67919200,F,1709.20088598853,
618624,2019-03-13,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,91-N,Front to rear,Clear,41.73730200,-72.66455800,F,2390.1792129642176,
618924,2019-03-13,2018/2019,Property Damage Only,No Apparent Injury (O),2,WETHERSFIELD AV,"Sideswipe, same direction",Clear,41.74913300,-72.67372400,F,546.3358304495052,
619122,2019-03-13,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.77091200,-72.68046500,F,1836.9516832393479,
619129,2019-03-13,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74219100,-72.66287000,F,1755.391251875134,
619164,2019-03-14,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77104400,-72.68058000,F,1794.8618749085106,
619166,2019-03-14,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.77859800,-72.66594200,P,2370.5275352522895,May-19
619178,2019-03-14,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.79421400,-72.65516700,O,2730.7318031765567,Several years ago
619183,2019-03-14,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76980300,-72.67380400,F,2691.540627376636,
619212,2019-03-15,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.75619900,-72.70055900,F,695.3613266031542,
619213,2019-03-15,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Cloudy,41.75925800,-72.66495600,O,2393.0414891030628,Several years ago
619218,2019-03-15,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-W,Front to rear,Clear,41.76625100,-72.68776200,F,1432.8118960246522,
619219,2019-03-15,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S-835,"Sideswipe, same direction",Clear,41.76077000,-72.66647600,O,2227.4764536948355,Several years ago
619220,2019-03-15,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,84-W,Front to rear,Clear,41.77094600,-72.68105600,F,1857.3380610234212,
619230,2019-03-15,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.75704800,-72.70080600,F,556.0734547671068,
619242,2019-03-15,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77074700,-72.68159300,P,1881.6727251621257,Oct-18
619245,2019-03-15,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,84-E,Front to rear,Clear,41.75340800,-72.70100700,P,1016.06763083155,Oct-18
619605,2019-03-16,2018/2019,Property Damage Only,No Apparent Injury (O),2,FRANKLIN AV,Front to rear,Clear,41.73544500,-72.67528900,F,357.1309225242932,
619811,2019-03-15,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.76564900,-72.68988700,F,1460.808600812704,
619818,2019-03-15,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77086600,-72.68117200,F,1893.4752548856252,
619883,2019-03-17,2018/2019,Property Damage Only,No Apparent Injury (O),2,2-W,Front to rear,Clear,41.76555800,-72.66914200,O,3137.2816374850036,Several years ago
619885,2019-03-17,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,91-N-858,Front to rear,Clear,41.77002600,-72.67022700,F,3250.657165181815,
619892,2019-03-17,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-N,Front to rear,Clear,41.76149300,-72.66632000,O,2410.1445437581456,Several years ago
619944,2019-03-18,2018/2019,Property Damage Only,No Apparent Injury (O),2,15-S,Front to rear,Clear,41.74158300,-72.66177000,F,2121.8248315355204,
620231,2019-03-19,2018/2019,Property Damage Only,No Apparent Injury (O),2,CAPITOL AV,Front to rear,Clear,41.76245500,-72.68157000,P,2003.5316744530955,Oct-18
620375,2019-03-17,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.78974600,-72.65575300,P,3633.784791301517,Oct-18
620406,2019-03-19,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.75628400,-72.70059000,F,674.4893648108616,
620453,2019-03-20,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,91-N,Not Applicable,Clear,41.79069744,-72.65562718,O,3496.5286745773683,Several years ago
620463,2019-03-20,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),6,91-N,"Sideswipe, same direction",Clear,41.77584400,-72.66792600,F,2467.1916657624397,
620468,2019-03-20,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S-840,Other,Clear,41.77030900,-72.66868600,F,3473.949538329508,
620478,2019-04-12,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-S,Not Applicable,Rain,41.79035700,-72.65609100,P,3451.1492740462104,Oct-18
621005,2019-03-21,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-S,Front to rear,Clear,41.78291400,-72.66146700,P,3159.823453416591,May-19
621014,2019-03-21,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,84-E,Front to rear,Clear,41.76626100,-72.68649100,F,1633.803642839911,
621015,2019-03-21,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,"Sideswipe, same direction",Clear,41.79120300,-72.65588000,O,3310.402698051291,Several years ago
621017,2019-03-21,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.74978300,-72.70517300,P,326.2635688817968,Oct-18
621041,2019-03-22,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Rain,41.76981500,-72.68283900,P,2064.3610414733816,Oct-18
621061,2019-03-22,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Serious Injury (A),2,91-S,Front to rear,Rain,41.78910200,-72.65671400,P,3528.3150514901113,Oct-18
621065,2019-03-22,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Rain,41.74574100,-72.66043900,O,2256.2201394659605,Several years ago
621092,2019-03-22,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-N,Front to rear,Cloudy,41.80978700,-72.66254700,O,4243.495715594865,Several years ago
621098,2019-03-22,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Cloudy,41.80979100,-72.66254700,O,4244.905869917202,Several years ago
621102,2019-03-22,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76640500,-72.68739500,F,1439.9625848606142,
621145,2019-03-23,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to front,Clear,41.74638000,-72.65989800,O,2205.561918609864,Several years ago
621152,2019-03-23,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to front,Clear,41.76473900,-72.69195300,P,1421.143455187674,Oct-18
621155,2019-03-23,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76322500,-72.69529500,P,895.9427647205304,Oct-18
621687,2019-03-23,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,PARK ST,Not Applicable,Clear,41.75777300,-72.68116900,P,789.4353504284601,Oct-18
622096,2019-03-23,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-S,Not Applicable,Clear,41.74790100,-72.66035200,O,1791.9957331381643,Several years ago
622103,2019-03-23,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Clear,41.76729500,-72.68412600,F,1920.3519493379295,
622113,2019-03-24,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,84-E,Not Applicable,Clear,41.77105400,-72.67933400,F,1761.9488754367435,
622115,2019-03-24,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,91-S,Not Applicable,Clear,41.77008400,-72.66851700,F,3563.2254196345752,
622118,2019-03-24,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-N,Not Applicable,Clear,41.73340600,-72.66376200,F,2019.663625396623,
622133,2019-03-24,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-N-601,Not Applicable,Clear,41.76194700,-72.66631600,O,2512.6391432128867,Several years ago
622162,2019-03-24,2018/2019,Property Damage Only,No Apparent Injury (O),2,504-S,Front to rear,Clear,41.74446100,-72.71156900,P,684.6184132566239,Oct-18
622221,2019-03-25,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77038400,-72.68215900,P,1931.9425448537036,Oct-18
622229,2019-03-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Other,Clear,41.77002400,-72.67587600,F,2342.8807963821832,
622244,2019-03-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76831700,-72.68337200,F,1985.1319084412257,
622267,2019-03-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77056000,-72.68180500,P,1914.6975631120154,Oct-18
622277,2019-03-26,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,91-S,Front to rear,Clear,41.79198300,-72.65564300,O,3142.5371094738944,Several years ago
622278,2019-03-26,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,91-S,Front to rear,Clear,41.79139300,-72.65574000,O,3282.6535721541086,Several years ago
622293,2019-03-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,2-W,Front to rear,Blowing Snow,41.76562100,-72.66745900,O,3355.9570227063728,Several years ago
622314,2019-03-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76961700,-72.66592700,F,4213.650412565316,
622320,2019-03-27,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-N,Front to rear,Clear,41.76817100,-72.66800100,O,4137.3706723371415,Several years ago
622337,2019-03-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W-826,Front to rear,Cloudy,41.77449900,-72.66813500,F,2764.027439786487,
622356,2019-03-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Angle,Clear,41.77553100,-72.66823600,F,2477.7321882201045,
622364,2019-03-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76946700,-72.66562900,F,4311.39851193893,
